brand,url,note
H.I.S.,https://hii.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
H2O.ai,https://h2oai.applytojob.com/apply,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
HKS,https://hks.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
HMD Global,https://www.nokia.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
HP,https://careers.hpe.com/us/en/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
HPray,https://lunerahealth.org/about/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
HSBC,https://mycareer.hsbc.com/en_GB/external/SearchJobs,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
HTC,https://globalcareers-htcvive.icims.com/jobs/intro?hashed=-435804063&amp;mobile=false&amp;width=988&amp;height=500&amp;bga=true&amp;needsRedirect=false&amp;jan1offset=0&amp;jun1offset=60,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Habitat for Humanity,https://www.habitat.org/about/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hafnia,https://hafnia.com/career/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Haggai Institute,https://www.haggai-international.org/connect-page/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hai Tian,https://www.hain.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Haidilao,https://www.haidilao.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Haimer,https://www.haimer.com/en/career/jobportal,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hainan Airlines,https://www.hnair.com/404/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Haitian,https://www.santla.org/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Haitong Securities,https://www.haitongib.com/en/careers/students/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hakoniwa,https://www.koniag-gs.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hakuhodo,https://www.hakuhodo.co.jp/hr/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hammerspace,https://hammerspace.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Handy & Harman,https://jobsearch.harman.com/en_US/careers/SearchJobs,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hanil Fuji,https://www.fujifilm.com/us/en/about/region/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hanjin,https://hogan1.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hannover Messe,https://www.hannovermesse.de/en/side-events/special-events/femworx/job-talks,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hansaworld,https://www.hansaworld.com/en/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hanwa,https://www.hanwha.com/index.do,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Harada,https://mpinarada.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hard Rock International,https://www.hrhcbiloxi.com/careers.aspx,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Haribo,https://www.haribo.com/en-us/career/job-application,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Harvey Norman,https://www.harveynorman.com.sg/careers.html,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
HashKey Capital,https://www.hashkey.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hatenboer-Water,https://www.denverwater.org/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hawley & Hazel,https://thehelpcompany.com/jobs/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Heerema,https://careers.heerema.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Heineken,https://careers.theheinekencompany.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Helix Robotics Solutions,https://helixesg.com/job-search/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hella,https://www.hella.com/en/Career-230/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Heller Machine Tools,https://us.heller.biz/career,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Helmke,https://www.helmgroup.com/our-people/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Helukabel,https://www.helu.com/us-en/company/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Helvetia,https://rainbow-career.de/en/companies/helvetia-versicherungen-ag/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Henderson,https://www.janushenderson.com/en-us/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Henley & Partners,https://www.henleyglobal.com/about/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Henry Jacques,https://www.henryjacques.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hermetic-Pumps,https://www.crispumps.com/en/page/career,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hermès,https://www.hermesworld.com/int/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Heron Heavylift,https://www.gpo-heavylift.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hershey,https://www.hersheyentertainmentandresorts.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hillstone Networks,https://www.hillstonenet.com/more/careers/join-hillstone/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hilti,https://careers.hilti.group/en,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hiperbaric,https://apply.workable.com/oops,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hiroshima Gas,https://www.osakagasusa.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hisense,https://jobs.hisense.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hitachi,https://www.hitachivantara.com/en-us/company/careers.html,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hojyo,https://hoj.net/pages/careers?srsltid=AfmBOoqveeY6mhI3FmQ_M6BlS2i6riNpse9EGpC45EKJUT0wX-DysXeo,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hoogwegt,https://hoogwegt.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Horwath,https://horwathhtl.com/role/graduate-consultant/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hosoda,https://chan.usc.edu/people/faculty/Lucy_Hosoda,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
HotelPlanner,https://www.hotelplanner.com,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hoya,https://www.hoyavision.com/uk/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Huawei,https://career.huawei.com/reccampportal/portal5/index.html,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Huber,https://careers.huber.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Huegli,https://jobs.viliving.com/careers-home,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Humanscale,https://www.humanscale.com/welcome,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Huttons,https://www.thehuttonjc.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hwacheon,https://www.hwacheonamericas.com/jobs,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hyatt,https://jobs.hyatt.com/jobs/search,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hydro-Star,https://www.echostar.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hydrochem,https://www.hpc-industrial.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hyojin,https://www.barley.com/hyo-jin-lee/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hyosung,https://www.hyosunghico.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Hyundai,https://www.hyundai.com/worldwide/en/about-hyundai/careers.html,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Häfele,https://careers.hafele.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
IAG,https://careers.iag.com.au/global/en,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
IC Frith,https://www.frithsconsultants.com/career-opportunities,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
ICL,https://icltexas.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
ICOMOS,https://youthinheritage.ca/job-seekers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
IDEC,https://idexcorp.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
IDEMIA,https://uscareers-idemia.icims.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
IDEX,https://idexcorp.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
IDP,https://careers.idp.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
IFS,https://www.intfs.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
IGIS,https://oig.hhs.gov/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
IHS Markit,https://www.uplers.com/company/ihs-markit-7377,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
IKA,https://www.ika.com/en,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
INTCO,https://www.intcomedical.com/news/info/INTCO-Medical-Launches-2026-INTCO-YOUNG-Program-for-500-New-Graduates.html,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
INTERTANKO,https://apply.workable.com/oops,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
IOI Corporation,https://www.ioiproperties.com.my/career-opportunities,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
IPECO,https://ipeco.com/work-for-us/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
IQ EQ,https://www.iqeq.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
ISG,https://isginc.pinpointhq.com/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
ISOQAR,https://isoqar.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Ibibo Group,https://apply.workable.com/goibibo/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Idemitsu,https://www.idemitsu.com/jp/index.html,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Idemitsu Kosan,https://www.idemitsulubricants.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Ikegami Electronics,https://yeu.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Ilyang ENC,https://gildancorp.com/en/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Impiana Hotels,https://apply.workable.com/oops,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
InBody,https://www.inbody.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Ince & Co,https://www.ince.co.za/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Incoe,https://www.ncelectriccooperatives.com/careers,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
Incubeta,https://incubeta.com/careers/,"URL loads but no jobs extracted — aggregator or per-site tuning, NOT re-discovery"
